title,viewCount,likeCount,commentCount,dislikeCount,human_labeled,title_char_len,title_word_len,title_clean,feat_char_len,feat_word_count,feat_exclaim,feat_question,feat_has_number,feat_caps_ratio,label
মাইক্রোবাসের সম্পূরক শুল্ক প্রত্যাহারের প্রস্তাবের দাবি || BARVIDA,61301,1265,61.0,42.0,Not Clickbait,67,8,মাইক্রোবাসের সম্পূরক শুল্ক প্রত্যাহারের প্রস্তাবের দাবি,67,8,0,0,0,0.1044776119402985,0
রেল লাইন ডুবে যাওয়ায় প্রায় ২ হাজার যাত্রী নিয়ে আটকা পড়েছে ট্রেন... || Mumbai Rain],61494,1056,47.0,23.0,Not Clickbait,82,15,রেল লাইন ডুবে যাওয়ায় প্রায় হাজার যাত্রী নিয়ে আটকা পড়েছে ট্রেন,82,15,0,0,1,0.024390243902439025,0
বিনামূল্য মাস্ক বিতরণের জন্য অর্থ বরাদ্দের তাগিদ || Lockdown,5904,106,10.0,4.0,Not Clickbait,60,9,বিনামূল্য মাস্ক বিতরণের অর্থ বরাদ্দের তাগিদ,60,9,0,0,0,0.016666666666666666,0
দেশের অর্থনৈতিক পুনরুদ্ধারেই বড় চ্যালেঞ্জ || World Bank,2596,35,2.0,0.0,Not Clickbait,55,8,দেশের অর্থনৈতিক পুনরুদ্ধারেই বড় চ্যালেঞ্জ,55,8,0,0,0,0.03636363636363636,0
মহামারির কারণে প্রায় ৩ হাজার ১শ কোটি ডলার সংকুচিত হয়েছে || China-BD,9065,255,12.0,10.0,Not Clickbait,67,12,মহামারির কারণে প্রায় হাজার ১শ কোটি ডলার সংকুচিত হয়েছে,67,12,0,0,1,0.04477611940298507,0
২৪ ঘণ্টায় রেকর্ড ১১১ মিলিমিটারের বৃষ্টি তেঁতুলিয়ায়  || [Rainy Weather],44008,715,16.0,16.0,Not Clickbait,70,10,২৪ ঘণ্টায় রেকর্ড ১১১ মিলিমিটারের বৃষ্টি তেঁতুলিয়ায়,70,10,0,0,1,0.02857142857142857,0
বসবাসযোগ্য শহরের তালিকায় শীর্ষে নিউজিল্যান্ডের অকল্যান্ড || [Dhaka Unlivable],110340,1930,157.0,52.0,Not Clickbait,77,9,বসবাসযোগ্য শহরের তালিকায় শীর্ষে নিউজিল্যান্ডের অকল্যান্ড,77,9,0,0,0,0.025974025974025976,0
"রাজশাহী, খুলনায় করোনা পরিস্থিতি এখনো ভয়াবহ || [Corona in Country]",91195,812,31.0,44.0,Not Clickbait,65,10,রাজশাহী খুলনায় করোনা পরিস্থিতি এখনো ভয়াবহ,65,10,0,0,0,0.03076923076923077,0
"২৪ ঘণ্টায় ৩৬ জনের মৃত্যু, শনাক্ত ২৫৩৭ || [Bangladesh Corona]",1462,34,2.0,1.0,Not Clickbait,60,10,২৪ ঘণ্টায় ৩৬ জনের মৃত্যু শনাক্ত ২৫৩৭,60,10,0,0,1,0.03333333333333333,0
দেশে মাথাপিছু আয় বাড়লেও কমেনি ধনী-গরিবের বৈষম্য || CAB,4737,109,6.0,4.0,Not Clickbait,54,9,দেশে মাথাপিছু আয় বাড়লেও কমেনি ধনী গরিবের বৈষম্য,54,9,0,0,0,0.05555555555555555,0
ভোটগ্রহণের বিপক্ষে মত মন্ত্রিপরিষদ বিভাগ ও খুলনা বিভাগীয় কমিশনারের || [EC],4048,76,4.0,1.0,Not Clickbait,74,11,ভোটগ্রহণের বিপক্ষে মত মন্ত্রিপরিষদ বিভাগ খুলনা বিভাগীয় কমিশনারের,74,11,0,0,0,0.02702702702702703,0
হেফাজত নেতাদের বিদেশ যাত্রায় নিষেধাজ্ঞা দেবার চিন্তায় দুদক || [ACC on Hefazat],6300,172,30.0,52.0,Not Clickbait,78,12,হেফাজত নেতাদের বিদেশ যাত্রায় নিষেধাজ্ঞা দেবার চিন্তায় দুদক,78,12,0,0,0,0.05128205128205128,0
বিশ্বে ১ দিনে নতুন শনাক্ত ৩ লাখ ৬০ হাজার || [World Corona Situation],4470,65,4.0,3.0,Not Clickbait,68,13,বিশ্বে দিনে শনাক্ত লাখ ৬০ হাজার,68,13,0,0,1,0.04411764705882353,0
জাতিসংঘের মহাসচিব হিসেবে দ্বিতীয় মেয়াদে আবারও নির্বাচিত অ্যান্তনিও গুতেরেস || [UN secretary-general],2461,59,2.0,4.0,Not Clickbait,100,12,জাতিসংঘের মহাসচিব হিসেবে দ্বিতীয় মেয়াদে আবারও নির্বাচিত অ্যান্তনিও গুতেরেস,100,12,0,0,0,0.02,0
"করোনায় দরিদ্রের সংখ্যা বেড়েছে, স্বীকার করেন না অর্থমন্ত্রী || Mustafa Kamal",1459,21,15.0,7.0,Not Clickbait,75,11,করোনায় দরিদ্রের সংখ্যা বেড়েছে স্বীকার অর্থমন্ত্রী,75,11,0,0,0,0.02666666666666667,0
"ডেল্টা ধরনে গ্যাংগ্রিন, কানে কম শোনা ও গ্যাস্ট্রিকের মতো উপসর্গ দেখা দিচ্ছে || [Corona New Symptom]",1061421,17298,418.0,627.0,Not Clickbait,99,16,ডেল্টা ধরনে গ্যাংগ্রিন কানে কম শোনা গ্যাস্ট্রিকের মতো উপসর্গ দেখা দিচ্ছে,99,16,0,0,0,0.030303030303030304,0
মাস্ক পরতেও অনীহা চালক হেলপারদের || [Public transport],4911,108,15.0,5.0,Not Clickbait,54,8,মাস্ক পরতেও অনীহা চালক হেলপারদের,54,8,0,0,0,0.018518518518518517,0
সংক্রমণের হার বাড়ার পাশাপাশি বাড়ছে মৃত্যুর সংখ্যাও || Corona Situation,20636,360,31.0,13.0,Not Clickbait,70,10,সংক্রমণের হার বাড়ার পাশাপাশি বাড়ছে মৃত্যুর সংখ্যাও,70,10,0,0,0,0.02857142857142857,0
১০ জুন থেকে লেনদেন শুরু এসএমই প্ল্যাটফর্মে || [Chittagong Stock Exchange],3817,62,2.0,2.0,Not Clickbait,73,11,১০ জুন লেনদেন শুরু এসএমই প্ল্যাটফর্মে,73,11,0,0,1,0.0410958904109589,0
আগামী ২০২১-২২ দেশের মোট দেশজ উৎপাদন বা জিডিপি প্রবৃদ্ধি হবে ৫ দশমিক ১ শতাংশ || World Bank,12662,260,8.0,5.0,Not Clickbait,89,17,আগামী ২০২১ ২২ দেশের মোট দেশজ উৎপাদন জিডিপি প্রবৃদ্ধি দশমিক শতাংশ,89,17,0,0,1,0.02247191011235955,0
(LIVE) সারা দেশে ৫৬০ মডেল মসজিদের ৫০টি উদ্বোধন কাল ।। Model Mosque,22930,707,142.0,24.0,Not Clickbait,66,12,সারা দেশে ৫৬০ মডেল মসজিদের ৫০টি উদ্বোধন কাল,66,12,0,0,1,0.09090909090909091,0
সিলেটের ভূকম্পনের উৎপত্তিস্থল একেবারেই নতুন; বলছে আবহাওয়া বিভাগ || [Sylhet Earthquake],52405,1095,77.0,31.0,Not Clickbait,86,11,সিলেটের ভূকম্পনের উৎপত্তিস্থল একেবারেই বলছে আবহাওয়া বিভাগ,86,11,0,0,0,0.023255813953488372,0
রাজউকের অবহেলার সুযোগ নিচ্ছে অসাধু নির্মাতারা || [Building code],2403,50,6.0,3.0,Not Clickbait,64,9,রাজউকের অবহেলার সুযোগ নিচ্ছে অসাধু নির্মাতারা,64,9,0,0,0,0.015625,0
সামাজিক যোগাযোগের নিয়ন্ত্রণহীন ব্যবহার; বাড়ছে মানুষের আচরণের হিংস্রতা|| [Family Violance],1006,26,6.0,4.0,Not Clickbait,89,10,সামাজিক যোগাযোগের নিয়ন্ত্রণহীন ব্যবহার বাড়ছে মানুষের আচরণের হিংস্রতা,89,10,0,0,0,0.02247191011235955,0
আত্রুমণভাগ ভোগাচ্ছে বাংলাদেশেকে; সাবেকদের আক্ষেপ আত্রুমণভাগ নিয়ে ।।  Bangladesh Football,11415,326,23.0,10.0,Not Clickbait,89,10,আত্রুমণভাগ ভোগাচ্ছে বাংলাদেশেকে সাবেকদের আক্ষেপ আত্রুমণভাগ নিয়ে,89,10,0,0,0,0.02247191011235955,0
লঞ্চে একেবারেই মানা হচ্ছে না স্বাস্থ্যবিধি ।।Train Ticket,4672,77,4.0,2.0,Not Clickbait,57,8,লঞ্চে একেবারেই মানা হচ্ছে স্বাস্থ্যবিধি,57,8,0,0,0,0.03508771929824561,0
"নদী দখল, দূষণ যেখানে ঘটছে সেখানেই প্রতিরোধ গড়ে তোলার পরামর্শ নদী-রক্ষাকারীদের || [River]",2113,66,4.0,4.0,Not Clickbait,88,13,নদী দখল দূষণ যেখানে ঘটছে সেখানেই প্রতিরোধ গড়ে তোলার পরামর্শ নদী রক্ষাকারীদের,88,13,0,0,0,0.011363636363636364,0
রোহিঙ্গা শিবিরে কাজ শুরু করবে জাতিসংঘ ।। Disaster Ministry On Vashanchar,9206,294,12.0,11.0,Not Clickbait,72,11,রোহিঙ্গা শিবিরে কাজ শুরু করবে জাতিসংঘ,72,11,0,0,0,0.05555555555555555,0
চট্রগ্রামে জলাবদ্ধতা নিরসনে প্রায় সাড়ে তিন হাজার কোটি টাকা খরচ || Chattragram Water Logging,42749,953,139.0,31.0,Not Clickbait,91,14,চট্রগ্রামে জলাবদ্ধতা নিরসনে প্রায় সাড়ে তিন হাজার কোটি টাকা খরচ,91,14,0,0,0,0.03296703296703297,0
